"Datum","Beschreibung","Ausprägung","Total","Kanton_Zürich_Ja","Kanton_Zürich_Nein","Alter_15-29","Alter_30-64","Alter_65-79","Männlich","Weiblich","Städtisch","Ländlich","Erwerbstätig","In_Ausbildung","Nicht_Erwerbstätig"
"2020-02-17","Radius","2 - 10 Kilometer",35.4777162411385,34.8911602987611,35.627281530399,37.2851225651204,34.8617449878323,35.42940076222,34.7863216798304,36.1695257221672,37.7671671005742,32.2238738083586,35.3875923182345,37.1494849313306,34.4831225046015
"2020-02-17","Radius","10 - 20 Kilometer",16.6246304964223,20.5257278120438,15.6298937521662,17.5560704074231,17.6733408650209,10.6469393848907,17.0283334548562,16.2206852677594,12.9565536428029,21.8378212770038,18.0649661842848,15.2134275634134,11.0163689964423
"2020-02-17","Radius","20 - 50 Kilometer",16.5202640792226,15.1128514576225,16.8791387587722,18.2335722147947,18.0467632583196,7.27870111741582,17.0920948748224,15.948090116512,13.8441405417776,20.3236583672509,18.5196463891879,16.1277510127532,7.40419972356893
"2020-02-17","Radius","50 - 100 Kilometer",5.12753827509347,4.33833139420045,5.32877731624747,5.69887853794679,5.63600433874222,2.04825730484703,5.6683187127356,4.58643330428212,5.14022872761053,5.10950218896348,5.11067446189779,7.8373241641233,2.90467010117135
"2020-02-17","Radius","100++ Kilometer",1.89455703937069,2.78518021525559,1.66745796271058,2.36603536099772,1.54413305053721,2.70872762296501,2.73388648167569,1.05472389866062,1.94739244768975,1.81946562920423,1.77707978238086,3.10589681626135,1.42047978446511
"2020-02-18","Distanz","weniger als 2 Km",10.2668704648903,8.72387201509572,10.6509183874594,7.95026459349432,8.77846210793996,20.4207833794738,8.60813988335466,11.9265964838624,10.2879527113131,10.2367970525987,8.34328554553941,9.30350929647237,20.16727747713
"2020-02-18","Distanz","2 - 10 Kilometer",17.8340615458148,17.0614488174585,18.0263626549412,17.084339849943,17.3684831611208,21.0486994034221,16.2436909497577,19.4253865551123,21.4216367288886,12.7164556966017,16.578781401066,18.6140616079926,23.1130046337838
"2020-02-18","Distanz","10 - 20 Kilometer",17.0207975307294,18.432455544759,16.6694398688093,16.330184234213,15.9375438740252,22.8841653736958,15.5170531031644,18.5254443854364,20.054722845094,12.6929623934695,16.3229565798462,17.7479982379679,19.7091926680491
"2020-02-18","Distanz","20 - 50 Kilometer",27.3849677947295,31.1883676236498,26.4383124023075,28.8787226721081,28.914730627873,18.3096068092523,28.6102978906362,26.1589023536959,24.6018144823342,31.3550815746356,29.6862328197751,24.4625012326021,18.9593969124687
"2020-02-18","Distanz","50 - 100 Kilometer",16.4568714742352,15.6559828629213,16.6562103701527,19.0689250010454,16.6808773838617,11.45745471034,17.7877196888969,15.1252245909111,13.3691158673343,20.8614944712308,16.9830236183564,18.5009289475972,12.2550503719608
"2020-02-18","Distanz","100++ Kilometer",11.0364311896008,8.93787313611579,11.5587563163298,10.6875636491962,12.3199028451794,5.87929032381593,13.2330984841902,8.83844563098184,10.2647573650359,12.1372088114637,12.0857200354169,11.3710006773678,5.79607793660763
"2020-02-18","Radius","weniger als 500 Meter",9.6372083645873,8.26060526810508,9.97984095730094,7.53457225470235,8.327075979167,18.672316961924,8.4398275826933,10.8353077186649,9.35789889381977,10.0356378631758,7.95109350762095,8.77640610124076,18.329125523437
"2020-02-18","Radius","500 Meter - 2 Kilometer",12.8664592513229,11.575398414764,13.1878006190066,12.7192094482009,11.476553866266,19.2564983538292,11.3661259473072,14.3676929353971,15.4716079442797,9.15026558044273,11.1060670001529,13.3886640609352,20.7491894666907
"2020-02-18","Radius","2 - 10 Kilometer",35.874023410718,36.727475943191,35.6616015044281,34.5063651850324,35.8041721782632,38.2813100703744,34.6215332069957,37.1272652588912,39.2457761637618,31.064284037871,35.9030325359462,34.6444445561645,36.7684610061994
"2020-02-18","Radius","10 - 20 Kilometer",17.3196003989885,21.7140426734152,16.2258362240678,18.7473538640154,18.7465962464092,8.80123204528507,18.1426594612615,16.4960474024913,13.9830095149737,22.0791820532009,19.2530178787228,14.9579887437937,10.1622028840418
"2020-02-18","Radius","20 - 50 Kilometer",17.2145610134924,14.7838044821504,17.8195693958778,18.9817104295604,18.3487556831689,9.47425001428569,19.1871735504196,15.2407646722823,14.1720218070219,21.5546836994104,18.3774996401041,20.124439011204,9.27646580125665
"2020-02-18","Radius","50 - 100 Kilometer",5.81718683119255,5.13108665332095,5.9879552127298,6.08351940591154,6.27621601627998,3.37294020518622,6.65680968761264,4.97706010028372,6.18615314101984,5.29086360478508,6.10264921446159,7.05428589103532,3.43002987319669
"2020-02-18","Radius","100++ Kilometer",1.27096072969832,1.80758656505343,1.137396086589,1.42726941257689,1.02063003044574,2.14145234911546,1.58587056371001,0.955861911989488,1.58353253512335,0.825083161114037,1.30664022299144,1.05377163562657,1.28452544517776
"2020-02-19","Distanz","weniger als 2 Km",11.3277030794753,10.3617196941877,11.5688474878316,7.60069146056779,11.0851364193935,18.2267509101369,10.7273283634649,11.9284380923748,11.6866955548046,10.8179651648473,9.89952873048333,8.02555157485956,21.0238272367621
"2020-02-19","Distanz","2 - 10 Kilometer",19.0160929283203,16.6692952937684,19.6019385398857,16.7499337127948,17.9993947757154,27.1380022379447,16.6991277632203,21.3344485506108,23.5325057249582,12.6031817985092,17.6638535024789,17.8658911995375,26.5022642041154
"2020-02-19","Distanz","10 - 20 Kilometer",16.4018923001101,17.606790012962,16.1011062301623,16.6748445911652,16.0865235202869,17.4017101704771,16.1296103243636,16.6743376777224,18.7040687118041,13.1330031621792,15.6047235417839,19.9207724198409,17.216933172462
"2020-02-19","Distanz","20 - 50 Kilometer",24.7148793432203,28.4647158198556,23.7787844658517,26.9160763145043,24.7957357241583,20.9221999107768,23.7295756513083,25.7007743356073,23.4553994577272,26.5032306164838,26.1933682308817,22.040044409509,19.9011795881482
"2020-02-19","Distanz","50 - 100 Kilometer",17.8385090356298,18.5317040625811,17.6654624727224,20.3541613246414,18.6306431634478,10.3426940173408,19.3253845464493,16.350741221043,13.1802370412893,24.4528478180439,19.2653757518591,19.8213684333064,9.2797460553684
"2020-02-19","Distanz","100++ Kilometer",10.7009233132442,8.36577511664527,11.2838608035462,11.7042925963266,11.4025663969982,5.96864275332367,13.3889733511935,8.01126012264168,9.44109350941646,12.4897714399365,11.3731502425131,12.3263719629467,6.0760497431438
"2020-02-19","Radius","weniger als 500 Meter",10.6618065746809,8.90148721141315,11.1012459872407,6.47905842923737,10.1443683867162,19.5123132667309,9.63897921399099,11.6852477545512,10.3654990244115,11.0825373786466,9.14327511820518,6.97433789732898,21.1226131546163
"2020-02-19","Radius","500 Meter - 2 Kilometer",12.3555395579172,9.89412893829403,12.9699967179791,10.6194495698607,11.7880192132497,17.6227442868105,11.5259076346349,13.1856693599293,15.1887745076549,8.3325937465716,11.3935283662443,10.9403414004528,18.1931183503591
"2020-02-19","Radius","2 - 10 Kilometer",34.5429892141454,36.5643192950629,34.0383920814417,36.2176919945259,33.9351450620746,34.6815980226902,33.1789468915321,35.90785012587,39.0082397654805,28.2027239976069,33.6924589214754,39.7433879849861,34.1729078899262
"2020-02-19","Radius","10 - 20 Kilometer",16.9823685997282,20.7867304035113,16.0326622276323,17.9286012218273,17.4597727787088,13.3521514407834,17.0218295561726,16.9428839619736,14.1694357598111,20.9764871909128,18.5410099367213,14.2102075359308,11.8668261482626
"2020-02-19","Radius","20 - 50 Kilometer",17.9191921616475,16.7014567103544,18.2231829956608,20.7065850144711,19.0719388442667,8.37103616163895,19.3449238751583,16.4926048379865,13.7966214920178,23.7728819196745,19.3140383287373,19.5908684652081,9.78113657404591
"2020-02-19","Radius","50 - 100 Kilometer",5.97542528921545,4.17380053244866,6.42517602268293,5.97129921934706,6.19046982313931,5.01029070369462,7.15440654333499,4.79573650483741,5.63570139143129,6.45780350911261,6.37649317987874,6.38920502014092,3.69278911628712
"2020-02-19","Radius","100++ Kilometer",1.56267860266531,2.97807690891563,1.20934396736252,2.07731455073067,1.41028589184458,1.44986611765139,2.13500628517615,0.990007454851911,1.83572805919297,1.17497225747503,1.5391961487379,2.15165169595226,1.17060876650273
"2020-02-20","Distanz","weniger als 2 Km",8.83352508487831,10.3971942128365,8.44060927248091,6.89864105428555,8.24389256550486,14.3415554323534,8.77643943205255,8.89064499594742,8.14557148375449,9.79325633348321,7.67715291873196,7.6650147228887,15.3981302298712
"2020-02-20","Distanz","2 - 10 Kilometer",18.2618891090414,18.1286194635336,18.2953768527695,16.4813087046443,17.4188559998919,24.6433520967615,15.2653453404488,21.2602311635524,23.0624744422756,11.5648215330119,17.4521117142001,16.8206372076076,23.404487121511
"2020-02-20","Distanz","10 - 20 Kilometer",16.1241996533851,14.8942377126903,16.4332621567658,16.6953557791187,15.6200238146875,17.461791472829,16.2628936360672,15.9854224376668,18.9695182616602,12.1548314050938,15.7954381689664,18.9676198800295,15.2094554617298
"2020-02-20","Distanz","20 - 50 Kilometer",26.5985868188867,29.0939973081056,25.9715448046233,26.5354261444331,28.0095994388799,20.5289065672063,25.8848136098591,27.3127883775097,23.4297962423706,31.0192153781372,27.4462173075132,26.5043887287035,22.6192831400345
"2020-02-20","Distanz","50 - 100 Kilometer",18.7708525568921,18.1119363273998,18.936423777161,21.8874761525185,18.768343211342,14.0596507564497,20.3301098596606,17.2106595125936,15.7017377944596,23.052428143166,19.8734436533221,18.4791855258549,13.7427269371568
"2020-02-20","Distanz","100++ Kilometer",11.4109467769164,9.37401497543422,11.9227831361995,11.5017921649998,11.9392849696938,8.96474367440013,13.4803981219118,9.34025351273016,10.6909017754795,12.4154472071079,11.7556362372662,11.563153934916,9.62591710969667
"2020-02-20","Radius","weniger als 500 Meter",8.23502275024145,8.26002401011748,8.22874048108394,6.39945417674792,7.52573697191239,14.1153962548714,7.87106440675698,8.59919951241576,6.98919822661365,9.97301310838583,7.14534614443478,6.77912945207708,14.7317046670622
"2020-02-20","Radius","500 Meter - 2 Kilometer",12.5878428616609,12.0256240586748,12.7291161360196,11.5816749474664,11.7272394682138,17.8727241124387,11.2534495696456,13.9230369498105,15.9708559914957,7.86836263822832,11.8670296824389,10.06834310094,18.2484146152723
"2020-02-20","Radius","2 - 10 Kilometer",35.3927558611064,35.5713482760334,35.3478794978499,35.0711522274054,35.9974508586917,33.2378379276466,33.9040798384288,36.8823252680745,38.7355707822396,30.7293542408905,35.3741776785877,39.4920150213416,31.8918180621219
"2020-02-20","Radius","10 - 20 Kilometer",17.6908404295876,21.5324974398431,16.7255161431717,18.9057303315686,17.6139515648029,16.1860581583927,18.0768359782073,17.3046132373099,14.3543975389596,22.3453527340372,18.2998723515158,16.5625916230743,15.7604672137863
"2020-02-20","Radius","20 - 50 Kilometer",18.1875485940575,15.3979073554675,18.8885243529056,20.2262168652061,19.2990492527638,10.2419814928838,19.9636671109435,16.4103641928845,15.5824451787839,21.8218040865806,19.3020046029042,18.3892965796957,12.6704542887286
"2020-02-20","Radius","50 - 100 Kilometer",6.21800379483413,5.57725623000335,6.37900962751044,6.24938404383149,6.05942587628277,6.86335945253592,6.54772320960903,5.88808650883612,6.78276955075141,5.43012603213278,6.25120330779755,7.01752317622454,5.35872720478945
"2020-02-20","Radius","100++ Kilometer",1.68798570851213,1.63534262986043,1.70121376145869,1.56638740777412,1.77714600733267,1.48264260123094,2.38317988640884,0.992374330668687,1.58476273115613,1.83198715974481,1.76036623232111,1.6911010466468,1.3384139482393
"2020-02-21","Distanz","weniger als 2 Km",9.67238738582684,9.51833971681912,9.71050023899824,6.44432300612145,10.1120467245713,12.7362980058923,7.98777149680526,11.3553589606461,9.60868317809784,9.76213047843018,9.12293654817585,7.10397191410183,14.5428433557667
"2020-02-21","Distanz","2 - 10 Kilometer",18.2360881132592,17.0168077076967,18.5377496403133,12.3388256071898,17.6214449404751,30.2169317634234,15.7071894699729,20.7625183576766,22.431457543392,12.3258752608278,16.3773290069684,12.2799411672571,32.3451135909706
"2020-02-21","Distanz","10 - 20 Kilometer",14.6565276343377,13.7091370132246,14.8909210521093,12.8408811356303,14.9226420516582,16.2950898836851,13.5386307595778,15.7733333560819,16.0347736004835,12.7149281736513,14.435819079113,14.2291270896786,16.0893977169332
"2020-02-21","Distanz","20 - 50 Kilometer",25.5916226121385,27.7091816316733,25.0677184432978,26.276232569532,26.0414794056124,22.4966630311322,26.6256563971083,24.5585981233824,23.8825050858803,27.9993362922393,26.7815949739317,24.5711889360995,20.7466110092828
"2020-02-21","Distanz","50 - 100 Kilometer",18.5066191296352,19.4195888209342,18.2807417760954,21.1665213921999,18.8878865852586,12.6343708480045,20.0800010098015,16.9347729907544,15.930453790014,22.1357835581265,19.8009182076595,19.004539011349,11.84390347385
"2020-02-21","Distanz","100++ Kilometer",13.3367551248025,12.626945109652,13.5123688491859,20.9332162893266,12.4145002924244,5.62064646786254,16.0607508667342,10.6154182114586,12.1121268021323,15.0619462367249,13.4814021841516,22.8112318815139,4.43213085319663
"2020-02-21","Radius","weniger als 500 Meter",9.91760149581907,8.99988066110007,10.144654327266,7.72196233120069,9.86307936097497,13.5934253382372,8.38546574239487,11.4482417673381,9.95359518688764,9.86689550219854,8.96220975566231,8.15007796212673,16.0485868440523
"2020-02-21","Radius","500 Meter - 2 Kilometer",11.6151157449752,9.26186416729228,12.1973324862823,6.54250093149472,11.63925605513,19.4316199581459,9.23152649150982,13.9963784326712,14.4585338774013,7.60945982576096,10.8266571291555,6.30888468935092,20.0081742416306
"2020-02-21","Radius","2 - 10 Kilometer",34.2466867147811,36.863365057419,33.5992956954156,30.7321924005158,34.5902766577511,38.1906274753389,33.3270703893143,35.1654054242428,35.9467290923121,31.8517576205287,34.0555908927855,31.4545325582041,37.5856956916163
"2020-02-21","Radius","10 - 20 Kilometer",16.4343888041607,19.6285467100085,15.6441238682739,18.0252690491394,16.6523821135785,12.9674233468475,17.7817582262541,15.0883345178742,13.9381389185221,19.9509726003379,17.6931798365013,14.1025830251397,12.394162231767
"2020-02-21","Radius","20 - 50 Kilometer",17.6125227962107,14.3271558937223,18.4253537022239,20.8408220932966,18.0464366543906,10.6152141236588,20.1671605062482,15.0603786083437,15.2923249413404,20.8810938744921,18.4410711419948,21.078076264471,10.6211280995123
"2020-02-21","Radius","50 - 100 Kilometer",7.19405557552808,5.50766278126916,7.61128513421557,9.90096048337402,7.08806453662833,3.44212461174885,7.34103793056932,7.04721668652881,7.41783956177902,6.87880062272006,7.58097277973291,11.0122623433755,2.02335148125693
"2020-02-21","Radius","100++ Kilometer",2.97962886852525,5.41152472918869,2.37795478632279,6.23629271097881,2.12050462154647,1.75956514602282,3.76598071370946,2.19404456300121,2.99283842175743,2.96101995396173,2.44031846416769,7.89358315733201,1.3189014101645
"2020-02-22","Distanz","weniger als 2 Km",14.1662047394419,15.1349597495908,13.9204730533716,10.1053031817059,14.0847332090058,20.8100867328668,13.231943377679,15.1027934960857,14.2373864946116,14.0685802408459,12.7126709214703,11.2108477592826,23.6966988372827
"2020-02-22","Distanz","2 - 10 Kilometer",19.7067243061077,18.4635246586609,20.0220708511977,14.9451229546389,19.8633530288415,26.3729798231012,20.2157752392386,19.1964052454652,22.4276261996755,15.9750562339241,19.0251394413465,16.2390977323655,25.9381015455801
"2020-02-22","Distanz","10 - 20 Kilometer",15.1197168016296,15.0631843646849,15.1340566614524,10.816095131168,16.0912515615928,17.4451393308475,14.19095083998,16.0507964682372,16.475830775207,13.2598308463867,15.6993576283897,13.232329029989,13.9146312734998
"2020-02-22","Distanz","20 - 50 Kilometer",21.5274528980518,21.8265222822066,21.4515917946247,26.6897783418568,21.0106342156345,15.8469999971223,21.3792703182656,21.6760046244084,19.1923415910866,24.7300161105646,22.100545657207,24.6160426288218,16.1415698885362
"2020-02-22","Distanz","50 - 100 Kilometer",15.5184227272793,16.818143665151,15.1887391497616,18.585778948694,15.774298343133,9.63376890514252,15.1938148598354,15.8438392449787,14.0827992804438,17.4873544968879,16.2041468642292,17.5767020761185,10.460126143911
"2020-02-22","Distanz","100++ Kilometer",13.9614785274897,12.6936652797058,14.283068489592,18.8579214419363,13.1757296417926,9.89102521091959,15.7882453650015,12.1301609208248,13.5840156589755,14.4791620713908,14.2581394873572,17.1249807734225,9.84887231119026
"2020-02-22","Radius","weniger als 500 Meter",12.9879128013464,14.8434093956391,12.5172527254382,9.49998610863825,13.1703033720579,17.5694281432338,13.0620333039704,12.9136076526636,12.8801547921954,13.1357009752683,11.8072254610451,11.2571968071653,20.162317720809
"2020-02-22","Radius","500 Meter - 2 Kilometer",14.1211248244272,13.4101799718695,14.3014611070702,10.6955187908828,13.2636830886825,23.2413869553347,14.5597849723951,13.6813719036823,16.3535166872471,11.0594394844374,12.6949784732082,11.4217605419731,23.3024729201085
"2020-02-22","Radius","2 - 10 Kilometer",33.2287342801641,33.4053758691916,33.1839278687936,28.2680261703054,35.0409241875614,32.8231409871849,30.9523491555572,35.5107902451831,35.5007908679715,30.1126494823408,34.4870189931821,30.1934842710228,29.7137784612216
"2020-02-22","Radius","10 - 20 Kilometer",13.9571091485145,14.4085206637928,13.8426053662385,18.3366717005019,13.6238711322604,8.66897642752591,15.1844218523905,12.7267390118675,10.7546563648103,18.3492156165482,14.5150854809341,17.7547638935238,8.04405639620835
"2020-02-22","Radius","20 - 50 Kilometer",14.3915263902607,12.3728256227092,14.9035843802427,18.6980008286459,14.6316781811145,6.66050409020067,14.1226683528015,14.6610541962083,12.8006230292869,16.5734217728579,14.8551738987516,17.3792065348728,9.62029531105685
"2020-02-22","Radius","50 - 100 Kilometer",7.59949377654723,8.07568576773637,7.47870424806769,9.34354055458037,6.99785142569074,7.5839647947485,8.3630744336054,6.83401091761592,7.54140155491931,7.67916621501463,8.08999557129812,7.1671545615892,5.5936577191766
"2020-02-22","Radius","100++ Kilometer",3.71409877873982,3.48400270906138,3.77246430414913,5.15825584644535,3.27168861263253,3.45259860177153,3.75566792927986,3.6724260727793,4.16885670356954,3.09040645353281,3.55052212158063,4.82643338985303,3.56342147141904
"2020-02-23","Distanz","weniger als 2 Km",23.6244340071249,23.9714266413631,23.5358827255747,13.6399496870411,25.4510660711412,30.7675028976724,21.2796054939345,25.9722779029087,21.603752056614,26.3660999952976,24.1565247793767,13.742340088859,29.4642767750982
"2020-02-23","Distanz","2 - 10 Kilometer",20.5185409719628,21.4614024296542,20.2779260938223,18.7139365253135,20.5009980878707,23.3298939794815,20.5931514537978,20.443834543176,23.6386191160258,16.2852116615999,20.1299426221974,19.4897008722368,23.2284402258441
"2020-02-23","Distanz","10 - 20 Kilometer",13.6350385710431,14.0804553372379,13.5213698023757,11.7893050871387,14.2182176699749,13.8820015242951,12.8111745339465,14.4599620737947,14.6953094259452,12.1964605996798,13.6010170371558,12.4412643918514,14.8058562568771
"2020-02-23","Distanz","20 - 50 Kilometer",17.377059437882,16.7797441511215,17.5294921667447,20.934908754417,17.4613196751534,11.6171620398764,18.9871470082317,15.7649013408366,15.6621597961558,19.7038392755807,17.846896628215,20.4376036587847,12.5640469789426
"2020-02-23","Distanz","50 - 100 Kilometer",12.9042538307313,12.9593138314271,12.890202715109,16.1958919013913,11.9810315236774,11.9530814580237,12.348822772806,13.4603991571562,12.0527201209691,14.0596167562264,13.0889909994245,13.6824437191782,11.3714609284321
"2020-02-23","Distanz","100++ Kilometer",11.940673181256,10.7476576091962,12.2451264963737,18.7260080446985,10.3873669721824,8.45035810065087,13.9800987372836,9.89862498212785,12.34743948429,11.3887717116156,11.1766279336306,20.2066472690898,8.56591883480595
"2020-02-23","Radius","weniger als 500 Meter",23.6429220899514,24.3110718764009,23.4724126496357,13.7238571003006,25.5465024635459,30.3503924002577,21.8521705544395,25.4359764808657,21.8215858846004,26.1141153056753,23.6931364104441,14.6721713304806,30.9931395515903
"2020-02-23","Radius","500 Meter - 2 Kilometer",13.8953606317698,13.1532638842954,14.0847410725603,12.0450960163542,13.7880385518836,17.1684740700001,14.8046250126271,12.9849269628509,15.7232541905575,11.4152703835934,13.7545993006834,11.9004751125178,16.2491143641437
"2020-02-23","Radius","2 - 10 Kilometer",27.5750436367317,28.0671662270871,27.4494557084708,26.1282558529662,28.3318165096357,26.4584000881705,26.6955503977076,28.4556678789781,29.636920834463,24.7774838409512,28.1188671569579,25.2308431866462,26.9833936728756
"2020-02-23","Radius","10 - 20 Kilometer",10.1825382990171,12.644049680236,9.55436938172619,12.0719151401703,10.783879652836,4.69000759599564,11.3034793677205,9.06015573206858,7.64877273165402,13.6203573364397,11.1624999740377,11.3086356273892,4.59081823963996
"2020-02-23","Radius","20 - 50 Kilometer",13.7437176889896,11.0001887770624,14.4438564733604,17.9778073303174,12.0398858723238,14.7776733075178,13.1022729807975,14.3859872767824,13.028076760795,14.7147009711826,12.6005808492288,17.4186907565248,16.0469210971994
"2020-02-23","Radius","50 - 100 Kilometer",7.7447140641008,6.77820417761248,7.99136393684918,11.7360729269439,6.94649835552796,5.18660156514779,8.78310881531139,6.70498396685515,8.44377724447375,6.7962235088564,7.9204956051052,11.3921199376551,3.82738305908957
"2020-02-23","Radius","100++ Kilometer",3.21570358943963,4.04605537730572,3.00380077739733,6.31699563294742,2.56337859424706,1.36845097291045,3.45879287139641,2.97230170159916,3.69761235345634,2.5618486533014,2.74982070354286,8.07706404878634,1.30923001546152
"2020-02-24","Distanz","weniger als 2 Km",10.5508836833273,11.7546421247062,10.244835274145,7.32594129985695,9.67151130255105,19.5376761441835,10.1818006730658,10.9204134875395,10.7781345912425,10.2359211836939,8.73219758698916,8.99803811285869,20.6247210320778
"2020-02-24","Distanz","2 - 10 Kilometer",18.7776068675154,17.7688091906897,19.0340876642986,15.6227479336165,18.6907357668471,24.0773835392911,17.1673611251667,20.3898018950837,23.1366753214696,12.7360772255596,18.4249786976904,16.4549884219198,22.4505419838918
"2020-02-24","Distanz","10 - 20 Kilometer",16.4508202134521,16.4091710519163,16.4614092645388,16.4057610693795,16.4046413397079,16.729401459427,15.7488160446068,17.1536741944188,18.1567375356479,14.0864732944624,16.1544474752956,16.2259109001969,18.0685105818685
"2020-02-24","Distanz","20 - 50 Kilometer",26.3391431821776,31.0942593930791,25.1301832265937,28.0054528251392,26.3546147975682,23.677248473542,26.1621699825306,26.5163306169772,24.1956458577368,29.3099620073133,27.4456084139908,24.2820936795112,22.7639383519206
